type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
hot,-0.1274,-1.1142,133.1827,2.0802,0.000000,True
cold,-0.4378,-0.1512,131.7934,1.7372,0.000000,True
cold,0.7081,-0.7015,131.8746,1.5138,0.000638,True
hot,0.4216,0.0964,132.7738,0.9569,0.059177,False
hot,0.9230,0.8668,132.6880,0.7211,0.207503,False
cold,-1.1539,-1.1693,132.2729,0.4195,0.565409,False
cold,-0.9629,1.7473,132.2991,0.3475,0.661693,False
cold,2.0688,0.5366,132.3965,0.0800,0.902650,False
cold,2.0688,0.5641,132.3965,0.0800,0.906106,False
hot,2.2837,-1.8571,132.4256,-0.0000,0.938049,False
hot,2.2837,-1.8846,132.4256,-0.0000,0.939062,False
hot,2.2598,-1.6095,132.4256,-0.0000,0.939272,False
hot,2.2837,-1.5820,132.4256,-0.0000,0.939305,False
hot,2.2359,-1.5820,132.4256,-0.0000,0.940035,False
cold,2.2837,-1.7195,132.4256,0.0000,0.940075,False
cold,2.1882,-1.8296,132.4256,0.0000,0.940266,False
hot,2.2121,-1.6370,132.4256,-0.0000,0.940330,False
hot,2.1405,-1.6920,132.4256,-0.0000,0.940909,False
cold,2.1643,-1.8571,132.4256,0.0000,0.940952,False
hot,2.2837,-1.8296,132.4256,-0.0000,0.941069,False
hot,2.1882,-1.6370,132.4256,-0.0000,0.941193,False
cold,2.2121,-1.8021,132.4256,0.0000,0.941334,False
hot,2.2837,-1.5269,132.4256,-0.0000,0.941356,False
hot,2.0688,-1.7746,132.4256,-0.0000,0.941477,False
cold,2.2598,-1.7471,132.4256,0.0000,0.941488,False
hot,2.1882,-1.6645,132.4256,-0.0000,0.941534,False
hot,2.0211,-1.8571,132.4256,-0.0000,0.941695,False
hot,2.1882,-1.8571,132.4256,-0.0000,0.941695,False
hot,2.0450,-1.8021,132.4256,-0.0000,0.941705,False
hot,2.2598,-1.5820,132.4256,-0.0000,0.941875,False
hot,2.2598,-1.8296,132.4256,-0.0000,0.941896,False
cold,2.2837,-1.7471,132.4256,0.0000,0.941933,False
hot,2.0211,-1.8846,132.4256,-0.0000,0.942010,False
hot,2.2837,-1.6095,132.4256,-0.0000,0.942053,False
hot,2.0927,-1.7471,132.4256,-0.0000,0.942085,False
hot,2.1882,-1.8846,132.4256,-0.0000,0.942273,False
cold,2.2598,-1.7746,132.4256,0.0000,0.942301,False
hot,2.2598,-1.8571,132.4256,-0.0000,0.942377,False
hot,1.9734,-1.8846,132.4256,-0.0000,0.942400,False
cold,2.1405,-1.8846,132.4256,0.0000,0.942406,False
hot,2.1405,-1.7195,132.4256,-0.0000,0.942422,False
hot,2.2121,-1.6095,132.4256,-0.0000,0.942430,False
hot,2.2121,-1.8571,132.4256,-0.0000,0.942659,False
hot,2.2837,-1.8021,132.4256,-0.0000,0.942716,False
hot,2.2837,-1.5545,132.4256,-0.0000,0.942722,False
hot,2.1643,-1.6920,132.4256,-0.0000,0.942752,False
hot,2.2121,-1.8846,132.4256,-0.0000,0.942766,False
hot,2.0211,-1.8296,132.4256,-0.0000,0.943077,False
cold,2.2359,-1.8021,132.4256,0.0000,0.943146,False
hot,2.2359,-1.8296,132.4256,-0.0000,0.943258,False
hot,2.1643,-1.6645,132.4256,-0.0000,0.943277,False
hot,1.9972,-1.8571,132.4256,-0.0000,0.943327,False
hot,2.2598,-1.8021,132.4256,-0.0000,0.943331,False
hot,1.9972,-1.8846,132.4256,-0.0000,0.943348,False
hot,2.2359,-1.8846,132.4256,-0.0000,0.943510,False
hot,2.2598,-1.5545,132.4256,-0.0000,0.943606,False
hot,2.2359,-1.6095,132.4256,-0.0000,0.943607,False
hot,2.1166,-1.7195,132.4256,-0.0000,0.943616,False
hot,2.2598,-1.8846,132.4256,-0.0000,0.944212,False
cold,2.2359,-1.7746,132.4256,0.0000,0.944482,False
cold,2.2121,-1.8296,132.4256,0.0000,0.944846,False
hot,2.1643,-1.8846,132.4256,-0.0000,0.944856,False
hot,2.2359,-1.8571,132.4256,-0.0000,0.945108,False
hot,2.2837,-1.7746,132.4256,-0.0000,0.945371,False
