Time (UTC),Latitude,Longitude,Depth (Sonar),Temperature (°C),pH,Depth (m),Conductivity (uS/cm),Dissolved Oxygen Saturation,Dissolved Oxygen Concentration (mg/L),Chlorophyll (ug/L),CDOM (ppb),Turbidity (NTU)
1739641067.55325,33.4304892,-111.9300705,0.577000021934509,14.28,9.08,-0.01,1458,133.5,13.18,6.2,0.08,27.07
1739641068.55157,33.4304889,-111.9300703,0.563000023365021,14.29,9.08,-0.01,1457,133.5,13.17,6.21,0.03,27.84
1739641069.55435,33.4304894,-111.9300703,0.573000013828278,14.3,9.08,-0.01,1457,133.5,13.17,6.17,0.11,28.24
1739641070.55223,33.4304901,-111.9300702,0.583999991416931,14.31,9.08,-0.01,1457,133.8,13.2,6.3,0.06,28.39
1739641071.55161,33.4304909,-111.9300703,0.612999975681305,14.29,9.08,-0.01,1458,133.8,13.2,6.2,0.12,28.47
1739641072.55235,33.430492,-111.9300701,0.619000017642975,14.28,9.08,-0.01,1458,133.8,13.21,5.7,0.08,28.47
1739641073.56029,33.4304932,-111.9300697,0.580999970436096,14.27,9.08,-0.01,1459,134.2,13.24,5.86,0.13,28.49
1739641074.55964,33.4304943,-111.9300697,0.628000020980835,14.25,9.08,-0.01,1459,134.2,13.25,5.95,0.08,28.55
1739641075.5517,33.4304954,-111.9300696,0.624000012874603,14.22,9.08,-0.02,1460,134.2,13.26,5.97,0.12,28.82
1739641076.55192,33.4304965,-111.9300691,0.611999988555908,14.22,9.08,-0.01,1460,134.4,13.28,5.66,0.14,28.87
1739641077.55175,33.4304975,-111.930069,0.639999985694885,14.21,9.08,-0.01,1460,134.4,13.28,5.81,0.08,29.06
1739641078.55188,33.4304983,-111.9300686,0.630999982357025,14.22,9.08,-0.01,1460,134.4,13.28,5.95,0.06,29.06
1739641079.55237,33.4304994,-111.9300689,0.620000004768372,14.23,9.08,-0.01,1459,134.6,13.3,5.84,0.13,28.85
1739641080.55949,33.4305005,-111.9300683,0.619000017642975,14.25,9.08,-0.01,1459,134.6,13.3,6.13,0.03,28.41
1739641081.56933,33.4305014,-111.930068,0.600000023841858,14.25,9.08,-0.01,1459,134.6,13.3,5.69,0.12,28
1739641082.5698,33.430502,-111.9300684,0.58899998664856,14.25,9.08,-0.01,1459,134.9,13.32,5.58,0.11,27.62
1739641083.56959,33.4305022,-111.9300683,0.606000006198883,14.25,9.08,0,1459,134.9,13.32,5.66,0.09,26.92
1739641084.5596,33.4305024,-111.930069,0.602999985218048,14.25,9.08,-0.01,1458,134.9,13.32,5.72,0.1,25.95
1739641085.55928,33.430503,-111.9300688,0.587000012397766,14.25,9.08,-0.01,1458,135.1,13.34,6.07,0.11,24.76
1739641086.56015,33.430503,-111.9300686,0.601000010967255,14.27,9.08,-0.01,1457,135.1,13.34,5.67,0.09,24.38
1739641087.55987,33.4305036,-111.9300691,0.570999979972839,14.27,9.08,-0.01,1459,135.1,13.34,5.52,0.07,24.38
1739641088.55956,33.4305036,-111.9300691,0.579999983310699,14.27,9.08,-0.01,1459,135.4,13.37,5.69,0.1,24.6
1739641089.5608,33.4305041,-111.9300692,0.593999981880188,14.28,9.08,-0.01,1459,135.4,13.36,5.6,0.11,25.72
1739641090.57829,33.4305038,-111.9300696,0.602999985218048,14.29,9.08,0,1458,135.4,13.36,5.48,0.15,27.13
1739641091.56921,33.4305034,-111.9300699,0.597000002861023,14.28,9.08,-0.01,1458,135.6,13.38,5.42,0.1,28.45
1739641092.56904,33.4305025,-111.9300706,0.586000025272369,14.29,9.08,-0.01,1458,135.6,13.38,5.25,0.15,28.89
1739641093.56873,33.4305014,-111.9300707,0.563000023365021,14.3,9.09,-0.01,1458,135.6,13.38,5.25,0.1,28.89
1739641094.58919,33.4305003,-111.9300712,0.545000016689301,14.3,9.08,-0.01,1458,135.9,13.4,5.01,0,27.92
1739641095.56853,33.4304993,-111.9300715,0.565999984741211,14.29,9.09,-0.01,1458,135.9,13.41,5.11,0.13,26.26
1739641096.57088,33.4304976,-111.9300721,0.537000000476837,14.29,9.09,-0.01,1458,135.9,13.41,5.06,0.09,24.99
1739641097.65424,33.4304956,-111.9300727,0.537000000476837,14.29,9.09,-0.01,1458,136,13.42,5.08,0.08,24.5
1739641099.56818,33.43049,-111.9300732,0.605000019073486,14.29,9.09,-0.01,1458,136,13.42,5.04,0.11,24.92
1739641100.56852,33.4304863,-111.9300743,0.572000026702881,14.29,9.09,-0.01,1458,136.2,13.44,4.89,0.15,25.81
1739641101.56825,33.4304827,-111.9300746,0.582000017166138,14.29,9.09,-0.01,1458,136.2,13.44,5.01,0.03,27.51
1739641102.57813,33.4304786,-111.9300755,0.587000012397766,14.29,9.09,-0.01,1458,136.2,13.44,5.15,0.01,28.53
1739641103.57868,33.4304738,-111.9300758,0.53600001335144,14.27,9.09,-0.01,1458,136.3,13.46,5.07,0.06,28.53
1739641104.65159,33.4304687,-111.930077,0.551999986171722,14.28,9.09,-0.01,1458,136.3,13.46,4.96,0.07,27.92
1739641106.57756,33.4304557,-111.930079,0.569999992847443,14.28,9.09,-0.01,1458,136.6,13.48,5.11,0.03,24.38
1739641107.58254,33.4304491,-111.9300798,0.564999997615814,14.29,9.09,-0.01,1457,136.6,13.48,5.05,0.12,24.38
1739641108.5782,33.4304445,-111.9300805,0.561999976634979,14.3,9.09,-0.01,1457,136.6,13.47,5.07,0.05,24.75
1739641109.57804,33.4304411,-111.9300813,0.544000029563904,14.3,9.09,-0.01,1457,136.7,13.49,4.92,0.09,26.18
1739641110.57767,33.4304395,-111.9300812,0.584999978542328,14.3,9.09,-0.01,1457,136.7,13.49,4.96,0.12,28.2
1739641111.57793,33.4304384,-111.9300812,0.573000013828278,14.3,9.09,-0.01,1457,136.7,13.49,4.88,0.09,28.55
1739641112.65265,33.4304377,-111.9300818,0.564999997615814,14.3,9.09,-0.01,1457,136.9,13.5,4.85,0.03,28.55
1739641113.58895,33.4304374,-111.930082,0.624000012874603,14.28,9.09,0,1458,136.9,13.51,4.99,0.12,27.28
1739641114.58821,33.4304371,-111.9300815,0.684000015258789,14.3,9.09,-0.01,1457,136.9,13.5,5,0.06,25.5
1739641115.58813,33.4304372,-111.9300819,0.75,14.3,9.09,-0.01,1458,137,13.51,5.05,0.08,25.38
1739641116.65211,33.4304376,-111.9300812,0.842999994754791,14.3,9.09,-0.01,1457,137,13.51,5.15,0.13,25.38
1739641117.58801,33.4304378,-111.9300815,0.967000007629394,14.31,9.09,-0.01,1457,137,13.51,5,0.18,26.89
1739641118.58856,33.4304382,-111.9300815,1.10899996757507,14.3,9.1,-0.01,1457,137.1,13.53,4.95,0.03,27.65
1739641119.58855,33.4304384,-111.9300816,1.26800000667572,14.29,9.09,-0.01,1458,137.1,13.53,5.13,0.11,27.65
1739641120.5889,33.4304391,-111.9300814,1.47300004959106,14.3,9.09,-0.01,1457,137.1,13.52,5.21,0.12,26.65
1739641121.58808,33.4304394,-111.9300816,1.63300001621246,14.31,9.09,-0.01,1457,137.2,13.53,4.9,0.13,24.83
1739641122.59058,33.4304397,-111.930082,1.84500002861023,14.3,9.09,-0.01,1458,137.2,13.54,4.99,0.1,24.7
1739641123.66237,33.4304394,-111.9300823,2.03200006484985,14.3,9.09,-0.01,1458,137.2,13.54,5.15,0.05,24.7
1739641124.6521,33.4304389,-111.9300826,2.25500011444092,14.3,9.09,-0.01,1458,137.3,13.54,5.09,0.13,26.37
1739641125.65644,33.4304388,-111.930083,0.680999994277954,14.3,9.09,-0.01,1458,137.3,13.54,5.11,0.15,27.92
1739641126.65156,33.4304392,-111.9300831,0.638999998569489,14.28,9.09,-0.01,1458,137.3,13.55,5.29,0.06,27.92
1739641127.65153,33.4304396,-111.930083,0.648999989032745,14.29,9.09,-0.01,1458,137.4,13.56,5.33,0.12,27.67
1739641129.65167,33.4304417,-111.9300828,0.689000010490418,14.28,9.09,-0.01,1458,137.4,13.57,5.21,0.08,25.58
1739641130.65203,33.4304426,-111.9300834,0.717999994754791,14.28,9.09,-0.01,1458,137.5,13.57,4.95,0.08,25.58
1739641131.65165,33.4304441,-111.9300828,0.71399998664856,14.28,9.1,-0.01,1458,137.5,13.57,5.29,0.15,26.8
1739641132.65596,33.4304457,-111.9300829,0.717000007629395,14.28,9.09,-0.01,1458,137.5,13.57,5.11,0.06,27.53
1739641133.65167,33.4304475,-111.9300825,0.648000001907349,14.28,9.1,-0.01,1458,137.6,13.58,5.1,0.14,27.53
1739641134.65213,33.4304486,-111.9300826,0.684000015258789,14.29,9.09,-0.01,1459,137.6,13.58,5.17,0.11,26.63
1739641135.65247,33.4304491,-111.9300825,0.628000020980835,14.28,9.09,-0.01,1459,137.6,13.58,5.26,0.17,25.89
1739641136.65159,33.4304476,-111.9300828,0.694000005722046,14.3,9.09,-0.01,1458,137.7,13.58,5.18,0.16,25.89
1739641137.65524,33.4304456,-111.9300834,0.683000028133392,14.29,9.1,-0.01,1458,137.7,13.58,5.07,0.05,26.64
1739641138.65213,33.430443,-111.930084,0.628000020980835,14.3,9.09,-0.01,1458,137.7,13.58,5.07,0.06,26.91
1739641139.6526,33.4304399,-111.9300848,0.638999998569489,14.32,9.1,-0.01,1457,137.7,13.58,4.94,0.08,26.91
1739641140.65161,33.4304364,-111.9300859,0.638000011444092,14.31,9.1,-0.01,1457,137.7,13.59,5.1,0.02,26.62
1739641141.6514,33.4304327,-111.9300863,0.626999974250793,14.31,9.09,-0.01,1458,137.7,13.59,5.01,0.09,26.53
1739641142.65194,33.430428,-111.9300877,0.612999975681305,14.32,9.1,-0.01,1458,137.8,13.59,4.93,0.09,26.53
1739641143.65129,33.4304228,-111.9300892,0.619000017642975,14.31,9.1,-0.01,1458,137.8,13.59,5.21,0.09,28.29
1739641144.65237,33.4304167,-111.9300903,0.584999978542328,14.31,9.1,-0.01,1458,137.8,13.59,5.14,0.11,28.42
1739641145.65169,33.4304116,-111.9300921,0.550999999046326,14.3,9.1,-0.01,1458,137.8,13.6,4.94,0.1,28.42
1739641146.65218,33.4304078,-111.9300927,0.529999971389771,14.31,9.09,-0.01,1458,137.8,13.6,5.06,0.1,27.23
1739641147.65355,33.4304054,-111.9300928,0.550999999046326,14.32,9.09,-0.01,1457,137.8,13.59,5.02,0.09,25.38
1739641148.65217,33.4304044,-111.9300935,0.532999992370606,14.32,9.1,-0.01,1457,137.8,13.59,4.91,0.13,25.38
1739641149.65151,33.4304041,-111.9300936,0.565999984741211,14.32,9.09,-0.01,1458,137.8,13.59,5.03,0.1,25.4
1739641150.65164,33.4304039,-111.9300935,0.560000002384186,14.31,9.1,0,1458,137.8,13.59,4.96,0.02,26.93
1739641151.65767,33.4304046,-111.9300935,0.577000021934509,14.31,9.1,-0.01,1458,137.9,13.6,4.89,0.11,27.65
1739641152.65169,33.4304053,-111.9300928,0.560999989509583,14.32,9.1,-0.01,1458,137.9,13.6,4.93,0.11,27.65
1739641153.6528,33.4304063,-111.9300928,0.547999978065491,14.33,9.1,-0.01,1458,137.9,13.59,4.83,0.06,26.97
1739641154.65252,33.4304072,-111.9300922,0.515999972820282,14.32,9.1,-0.01,1458,138,13.6,4.99,0.09,26.35
1739641155.65221,33.4304077,-111.9300917,0.529999971389771,14.32,9.09,-0.01,1457,138,13.6,5.07,0.13,26.35
1739641156.65234,33.4304085,-111.9300919,0.510999977588654,14.31,9.1,-0.01,1458,138,13.61,4.91,0.08,27.41
1739641157.65263,33.4304088,-111.9300914,0.513000011444092,14.31,9.09,-0.01,1458,138,13.61,5.06,0.08,28.38
1739641158.65541,33.4304095,-111.9300911,0.527999997138977,14.31,9.09,-0.01,1458,138,13.61,4.96,0.1,28.38
1739641159.65152,33.4304102,-111.9300913,0.521000027656555,14.3,9.09,-0.01,1458,138,13.61,5.11,0.11,27.73
1739641160.65427,33.4304109,-111.9300912,0.523999989032745,14.3,9.1,-0.01,1458,138,13.62,5.18,0.08,27.27
1739641161.65329,33.4304111,-111.9300905,0.499000012874603,14.3,9.1,-0.01,1458,138,13.62,5.11,0.11,27.27
1739641162.65195,33.4304124,-111.9300905,0.546999990940094,14.3,9.1,-0.01,1458,138,13.62,5.05,0.1,27.39
1739641163.65175,33.4304133,-111.9300897,0.533999979496002,14.31,9.09,-0.01,1458,138.1,13.62,5.16,0.1,27.39
1739641164.6516,33.4304148,-111.9300898,0.538999974727631,14.31,9.09,-0.01,1458,138.1,13.62,5.01,0.03,27.58
1739641165.65183,33.430416,-111.9300895,0.537999987602234,14.3,9.1,-0.01,1458,138.1,13.62,5.18,0.07,27.95
1739641166.65255,33.4304175,-111.930089,0.538999974727631,14.3,9.1,-0.01,1458,138.1,13.62,5.25,0.07,27.64
1739641167.65216,33.4304186,-111.9300886,0.512000024318695,14.3,9.1,-0.01,1458,138.1,13.62,5,0.15,26.85
1739641168.65194,33.4304198,-111.9300885,0.515999972820282,14.3,9.1,-0.01,1458,138.1,13.62,4.88,0.04,26.85
1739641169.65623,33.4304198,-111.9300878,0.50900000333786,14.3,9.09,-0.01,1458,138.1,13.63,5.05,0.08,27.4
1739641170.65174,33.4304188,-111.9300879,0.507000029087067,14.31,9.1,-0.01,1458,138.1,13.63,4.9,0.14,27.4
1739641171.65169,33.4304172,-111.9300882,0.50900000333786,14.3,9.1,-0.01,1458,138.1,13.63,5.17,0.07,26.79
1739641172.6519,33.4304162,-111.9300883,0.504999995231628,14.29,9.1,-0.01,1458,138.2,13.63,5.23,0.14,26.63
1739641173.65134,33.4304157,-111.9300876,0.519999980926514,14.31,9.1,-0.01,1458,138.2,13.63,5.06,0.15,27.34
1739641174.65635,33.4304155,-111.9300886,0.549000024795532,14.32,9.09,-0.01,1458,138.2,13.63,4.83,0.14,27.83
1739641175.65175,33.4304148,-111.9300889,0.555000007152557,14.3,9.1,-0.01,1458,138.2,13.63,5.07,0.13,27.65
1739641176.65777,33.4304143,-111.9300883,0.559000015258789,14.31,9.1,0,1457,138.2,13.63,5.3,0.1,27.44
1739641177.65227,33.4304148,-111.9300885,0.583999991416931,14.32,9.1,-0.01,1457,138.2,13.63,4.92,0.13,27.44
1739641178.65186,33.4304154,-111.9300884,0.569000005722046,14.3,9.1,-0.01,1458,138.3,13.64,5.25,0.09,27.92
1739641179.65202,33.430416,-111.9300874,0.523999989032745,14.31,9.1,0,1458,138.3,13.64,5.15,0.11,27.92
1739641180.66693,33.4304167,-111.9300879,0.569999992847443,14.32,9.1,-0.01,1457,138.3,13.63,4.91,0.13,27.34
1739641181.65589,33.4304178,-111.9300868,0.560000002384186,14.3,9.09,-0.01,1458,138.3,13.65,5.15,0.1,27.03
1739641182.65206,33.4304184,-111.930087,0.55400002002716,14.29,9.09,-0.01,1458,138.3,13.65,5.18,0.13,27.3
1739641183.65213,33.4304195,-111.9300862,0.537999987602234,14.29,9.1,-0.01,1458,138.3,13.65,5.12,0.13,27.73
1739641184.65166,33.430421,-111.9300855,0.566999971866608,14.28,9.1,-0.01,1458,138.4,13.66,5.03,0.09,27.16
1739641185.65166,33.430423,-111.9300852,0.550000011920929,14.28,9.1,-0.01,1459,138.4,13.66,5.01,0.11,26.42
1739641186.65647,33.4304253,-111.9300848,0.517000019550324,14.27,9.1,0,1459,138.4,13.67,5.19,0.13,26.77
1739641187.65652,33.4304276,-111.9300841,0.53600001335144,14.28,9.1,-0.01,1458,138.4,13.66,5.06,0.11,27.63
1739641188.67002,33.4304301,-111.9300837,0.526000022888184,14.3,9.1,-0.01,1458,138.4,13.66,5.05,0.08,27.63
1739641189.66705,33.4304323,-111.9300824,0.556999981403351,14.29,9.1,-0.01,1458,138.4,13.66,4.94,0.19,27.21
1739641190.66757,33.4304342,-111.9300823,0.564000010490418,14.26,9.09,-0.01,1459,138.5,13.67,4.9,0.04,27.21
1739641191.65587,33.4304362,-111.9300826,0.550999999046326,14.26,9.09,-0.01,1459,138.5,13.67,5.1,0.08,26.92
1739641192.6587,33.4304377,-111.9300829,0.589999973773956,14.26,9.09,-0.01,1458,138.5,13.67,5.2,0.07,26.56
1739641193.65572,33.4304401,-111.9300827,0.620999991893768,14.27,9.1,-0.01,1458,138.5,13.67,5.29,0.09,26.56
1739641194.65583,33.4304422,-111.9300827,0.623000025749206,14.27,9.1,-0.01,1458,138.5,13.67,5.21,0.09,26.07
1739641195.65711,33.4304433,-111.9300826,0.597000002861023,14.31,9.1,-0.01,1456,138.5,13.66,5.25,0.05,26.08
1739641196.67216,33.4304441,-111.9300831,0.610000014305115,14.29,9.1,-0.01,1457,138.5,13.67,5.16,0.13,27.34
1739641197.66701,33.4304447,-111.9300828,0.578000009059906,14.29,9.1,0,1458,138.5,13.67,5.22,0.1,27.72
1739641198.67601,33.4304465,-111.9300824,0.560999989509583,14.32,9.1,-0.01,1457,138.5,13.66,5.09,0.1,26.98
1739641199.67606,33.4304485,-111.9300825,0.529999971389771,14.32,9.1,-0.01,1458,138.6,13.67,5.14,0.05,26.97
1739641200.66729,33.4304505,-111.9300824,0.529999971389771,14.32,9.1,-0.01,1458,138.6,13.67,5.11,0.08,28.12
1739641201.66642,33.4304526,-111.9300822,0.52700001001358,14.34,9.1,-0.01,1458,138.6,13.66,4.98,0.08,28.32
1739641202.66693,33.430454,-111.9300819,0.529999971389771,14.34,9.09,-0.01,1457,138.7,13.67,5.09,0.1,27.44
1739641203.67574,33.4304569,-111.9300813,0.504000008106232,14.34,9.1,-0.01,1456,138.7,13.67,4.93,0.15,27.04
1739641204.68642,33.4304591,-111.9300802,0.757000029087067,14.32,9.1,-0.01,1457,138.7,13.68,5.03,0.07,27.9
1739641205.66676,33.4304606,-111.9300796,0.809000015258789,14.31,9.1,0,1457,138.7,13.68,5.13,0.05,27.9
1739641206.67783,33.4304615,-111.9300797,0.864000022411346,14.31,9.1,0,1457,138.7,13.68,4.98,0.08,28.1
1739641207.67842,33.4304622,-111.9300797,0.925000011920929,14.29,9.1,0,1457,138.7,13.69,4.94,0.13,27.75
1739641208.6759,33.4304624,-111.930077,0.977999985218048,14.21,9.1,-0.01,1461,138.7,13.71,4.97,0.16,28.09
1739641209.6749,33.4304619,-111.9300776,1.04999995231628,14.2,9.1,0,1460,138.7,13.72,5.88,0.06,28.38
1739641210.68549,33.430462,-111.9300782,1.10000002384186,14.17,9.1,0,1460,138.7,13.72,5.6,0.15,27.81
1739641211.68763,33.4304622,-111.9300788,1.12199997901917,14.19,9.1,0,1459,138.7,13.72,5.59,0.14,26.71
1739641212.67567,33.4304625,-111.9300784,1.12399995326996,14.2,9.1,0,1459,138.7,13.71,5.61,0.08,27.31
1739641213.67538,33.4304622,-111.9300786,1.1360000371933,14.23,9.1,0,1459,138.7,13.71,5.67,0.09,28.18
1739641214.67585,33.4304609,-111.9300786,1.15299999713898,14.23,9.1,0,1459,138.8,13.71,5.61,0.05,27.29
1739641215.67544,33.4304604,-111.9300781,1.17599999904633,14.22,9.1,0,1459,138.8,13.72,5.63,0.13,26.75
1739641216.677,33.4304609,-111.930078,1.21200001239777,14.18,9.1,0,1461,138.8,13.73,6.55,0.08,28.01
1739641217.68614,33.4304618,-111.9300775,1.25600004196167,14.14,9.1,0,1461,138.8,13.74,7.32,0.08,28.37
1739641218.6965,33.4304614,-111.9300772,1.28799998760223,14.14,9.1,0,1460,138.8,13.74,7.34,0.19,27.12
1739641219.75159,33.4304599,-111.930077,1.31500005722046,14.14,9.1,0,1459,138.8,13.74,7.52,0.02,27.83
1739641220.68792,33.4304563,-111.9300774,1.32599997520447,14.13,9.1,0,1458,138.8,13.74,7.38,0.12,28.96
1739641221.68606,33.430452,-111.9300784,1.34099996089935,14.14,9.1,0,1458,138.8,13.74,7.65,0.1,27.99
1739641222.68616,33.4304484,-111.9300791,1.35399997234344,14.15,9.1,0,1458,138.8,13.73,7.93,0.12,27.03
1739641223.68576,33.4304444,-111.9300797,1.36099994182587,14.15,9.11,0,1458,138.8,13.73,7.69,0.07,27.84
1739641224.686,33.4304409,-111.9300799,1.37300002574921,14.15,9.11,0,1458,138.8,13.74,7.69,0.2,28.47
1739641225.68965,33.430437,-111.9300804,1.39300000667572,14.15,9.11,0,1458,138.8,13.74,8,0.11,27.3
1739641226.68668,33.4304325,-111.9300813,1.39999997615814,14.15,9.11,0,1458,138.8,13.73,7.73,0.07,26.8
1739641227.68967,33.4304298,-111.9300819,1.40799999237061,14.15,9.11,0,1458,138.8,13.73,7.78,0.15,27.51
1739641228.69536,33.4304279,-111.9300824,1.41799998283386,14.15,9.11,0,1458,138.8,13.74,7.65,0.07,28.1
1739641229.69505,33.4304275,-111.9300825,1.50999999046326,14.14,9.11,0,1459,138.8,13.74,7.79,0.1,27.69
1739641230.75342,33.4304259,-111.9300849,1.53400003910065,14.14,9.1,-0.01,1459,138.8,13.74,7.03,0.08,28.63
1739641231.69526,33.4304263,-111.9300862,1.66799998283386,14.29,9.1,-0.01,1454,138.8,13.69,5.49,0.08,28.63
1739641232.69591,33.4304293,-111.9300865,1.81500005722046,14.4,9.1,-0.01,1453,138.8,13.66,4.72,0.14,29.33
1739641233.75201,33.4304283,-111.9300874,2.01799988746643,14.42,9.1,-0.01,1455,138.8,13.66,4.72,0.09,28.46
1739641234.69507,33.4304274,-111.9300884,2.20700001716614,14.44,9.1,0,1456,138.8,13.65,4.7,0.07,27.96
1739641235.69513,33.4304285,-111.9300888,2.34800004959106,14.45,9.1,0,1456,138.8,13.65,4.7,0.13,27.25
1739641236.6945,33.4304298,-111.9300892,2.44199991226196,14.48,9.1,0,1455,138.8,13.64,4.72,0.08,28
1739641237.69454,33.4304336,-111.930089,2.47699999809265,14.49,9.1,0,1456,138.8,13.64,4.78,0.08,27.72
1739641238.75159,33.4304382,-111.9300884,2.5,14.43,9.1,-0.01,1459,138.8,13.66,4.8,0.09,27.27
1739641239.75163,33.4304425,-111.9300877,2.51300001144409,14.35,9.1,-0.01,1462,138.8,13.68,4.83,0.1,27.43
1739641240.75146,33.4304465,-111.9300869,2.51600003242493,14.32,9.1,-0.01,1463,138.8,13.69,4.92,0.15,28.1
1739641241.75194,33.4304505,-111.9300858,2.52500009536743,14.33,9.1,0,1462,138.9,13.69,4.96,0.18,28.35
1739641242.75139,33.4304555,-111.9300841,2.53299999237061,14.35,9.1,0,1461,138.9,13.69,4.97,0.06,27.64
1739641243.75197,33.4304592,-111.9300796,2.53399991989136,14.34,9.1,-0.01,1461,138.9,13.69,4.94,0.15,27.64
1739641244.75186,33.4304639,-111.930073,2.52900004386902,14.4,9.1,0,1459,138.9,13.68,4.98,0.08,28.57
1739641245.75208,33.4304701,-111.9300655,2.52800011634827,14.49,9.1,-0.01,1455,138.9,13.65,4.73,0.16,28.45
1739641246.75275,33.4304773,-111.9300588,2.52699995040894,14.51,9.1,-0.01,1456,138.9,13.64,4.72,0.14,27.2
1739641247.75226,33.4304863,-111.9300518,2.52900004386902,14.52,9.1,-0.01,1456,139,13.65,4.71,0.1,27.06
1739641248.75394,33.4304958,-111.9300461,2.5220000743866,14.51,9.1,-0.01,1458,139,13.65,4.77,0.08,28.31
1739641249.75208,33.4305063,-111.9300411,2.52900004386902,14.51,9.1,-0.01,1458,139,13.65,4.7,0.12,28.41
1739641250.75194,33.4305159,-111.9300379,2.51600003242493,14.52,9.1,-0.01,1459,139,13.65,4.71,0.06,27.14
1739641251.75166,33.4305258,-111.9300356,2.49300003051758,14.5,9.1,-0.01,1459,139,13.66,4.74,0.04,27.64
1739641252.75152,33.4305344,-111.9300353,2.49000000953674,14.5,9.1,-0.01,1459,139,13.66,4.76,0.07,28.85
1739641253.75346,33.4305431,-111.9300362,2.5,14.52,9.1,-0.01,1458,139.1,13.65,4.73,0.15,27.89
1739641254.75147,33.4305519,-111.9300379,2.52699995040894,14.52,9.1,0,1458,139.1,13.65,4.72,0.11,27.32
1739641255.75212,33.4305609,-111.9300399,2.57299995422363,14.52,9.1,-0.01,1459,139.1,13.65,4.71,0.13,28.27
1739641256.75169,33.4305695,-111.9300428,2.6489999294281,14.53,9.1,-0.01,1459,139.1,13.66,4.73,0.07,28.28
1739641257.75161,33.4305775,-111.9300469,2.69300007820129,14.53,9.1,-0.01,1460,139.1,13.66,4.67,0.09,27.33
1739641258.75171,33.4305847,-111.9300516,2.74900007247925,14.52,9.11,-0.01,1460,139.1,13.66,4.73,0.11,27.58
1739641259.7515,33.4305916,-111.9300566,2.7960000038147,14.52,9.1,-0.01,1460,139.2,13.66,4.73,0.13,28.4
1739641260.75393,33.4305975,-111.9300617,2.8289999961853,14.52,9.1,-0.01,1460,139.2,13.66,4.71,0.09,28.4
1739641261.75134,33.4306027,-111.9300677,2.86899995803833,14.54,9.1,-0.01,1460,139.2,13.66,4.73,0.12,28.58
1739641262.75567,33.4306081,-111.9300736,2.89100003242493,14.54,9.1,-0.01,1460,139.2,13.66,4.69,0.06,29.5
1739641263.75148,33.4306128,-111.9300799,2.90899991989136,14.55,9.1,-0.01,1460,139.2,13.66,4.74,0.08,29.5
1739641264.75149,33.4306131,-111.9300803,2.90899991989136,14.55,9.1,0,1460,139.2,13.66,4.71,0.12,28.22
1739641265.7515,33.4306131,-111.9300803,2.90899991989136,14.54,9.1,-0.01,1460,139.3,13.67,4.68,0.06,28.1
1739641266.75144,33.4306131,-111.9300804,2.89000010490417,14.55,9.1,-0.01,1460,139.3,13.66,4.75,0.1,28.68
1739641267.7515,33.4306135,-111.9300809,2.89000010490417,14.53,9.11,-0.01,1460,139.3,13.67,4.75,0.09,27.36
1739641268.75189,33.4306207,-111.9301065,2.86199998855591,14.52,9.11,0,1460,139.3,13.68,4.8,0.13,27.86
1739641269.75474,33.4306209,-111.9301098,2.82100009918213,14.53,9.11,-0.01,1459,139.3,13.68,4.76,0.12,29.15
1739641270.75134,33.4306204,-111.9301123,2.77999997138977,14.52,9.11,-0.01,1460,139.3,13.68,4.76,0.07,28.15
1739641271.76506,33.4306187,-111.930114,2.72699999809265,14.54,9.11,-0.01,1459,139.3,13.67,4.72,0.1,27.45
1739641273.75296,33.4306129,-111.9301146,2.67499995231628,14.52,9.1,0,1459,139.4,13.68,4.74,0.13,28.8
1739641274.75173,33.4306097,-111.9301144,2.65499997138977,14.54,9.11,-0.01,1459,139.5,13.69,4.71,0.12,27.8
1739641275.75195,33.4306069,-111.9301136,2.63800001144409,14.55,9.11,-0.01,1458,139.5,13.69,4.72,0.1,28.09
1739641276.75399,33.4306035,-111.9301108,2.61800003051758,14.55,9.1,0,1458,139.5,13.69,4.74,0.1,28.81
1739641277.75172,33.4305987,-111.9301081,2.61500000953674,14.54,9.1,-0.01,1458,139.6,13.69,4.75,0.12,27.94
1739641278.75175,33.4305931,-111.9301058,2.59999990463257,14.53,9.1,-0.01,1458,139.6,13.7,4.74,0.1,27.11
1739641279.75151,33.4305901,-111.9301037,2.58999991416931,14.54,9.1,-0.01,1457,139.6,13.69,4.81,0.07,28.06
1739641280.75184,33.4305894,-111.9301008,2.51900005340576,14.54,9.1,0,1456,139.6,13.7,4.72,0.11,28.75
1739641281.7633,33.4305893,-111.9300983,2.44300007820129,14.53,9.1,0,1456,139.6,13.71,4.67,0.1,27.58
1739641282.75213,33.4305864,-111.9300945,2.34100008010864,14.53,9.1,0,1456,139.6,13.71,4.68,0.07,27.4
1739641283.75305,33.4305833,-111.9300915,2.23699998855591,14.47,9.1,-0.01,1458,139.8,13.74,4.71,0.1,28.55
1739641284.75339,33.4305818,-111.9300894,2.11299991607666,14.38,9.1,0,1460,139.8,13.76,4.87,0.08,27.95
1739641285.75144,33.4305809,-111.9300874,1.99399995803833,14.4,9.1,0,1458,139.8,13.76,4.81,0.07,26.96
1739641286.75363,33.4305803,-111.9300857,1.84700000286102,14.42,9.1,0,1456,139.9,13.76,4.75,0.05,26.96
1739641287.75244,33.4305789,-111.9300843,1.74899995326996,14.38,9.11,0,1457,139.9,13.77,4.84,0.12,27.8
