Time (UTC),Latitude,Longitude,Depth (Sonar),Temperature (°C),pH,Depth (m),Conductivity (uS/cm),Dissolved Oxygen Saturation,Dissolved Oxygen Concentration (mg/L),Chlorophyll (ug/L),CDOM (ppb),Turbidity (NTU)
1733527898.1095047,33.4304082,-111.9288881,1.5509999990463257,16.72,9.04,0.02,1553,127.8,11.96,19.28,0.14,
1733527899.1137965,33.4304081,-111.9288885,1.777999997138977,16.73,9.04,0.02,1553,127.8,11.96,21.38,0.10,
1733527900.1137292,33.430408,-111.9288884,2.0309998989105225,16.73,9.04,0.02,1552,127.8,11.96,19.86,0.11,
1733527901.1071186,33.430408,-111.9288887,2.2739999294281006,16.73,9.04,0.02,1552,127.8,11.96,19.06,0.11,
1733527902.1041665,33.4304075,-111.9288885,2.6040000915527344,16.73,9.04,0.02,1552,127.8,11.96,19.62,0.15,
1733527903.1048791,33.4304073,-111.9288882,0.7310000061988831,16.73,9.04,0.02,1552,127.8,11.96,21.03,0.09,
1733527904.1139972,33.4304071,-111.9288878,0.7789999842643738,16.73,9.04,0.02,1552,127.8,11.96,20.02,0.11,
1733527905.112925,33.4304071,-111.9288875,0.7540000081062317,16.73,9.04,0.02,1552,127.8,11.96,19.82,0.12,
1733527906.1228256,33.4304071,-111.9288868,0.8999999761581421,16.73,9.04,0.02,1552,127.8,11.96,20.13,0.17,
1733527907.12365,33.430407,-111.9288861,0.765999972820282,16.73,9.04,0.02,1553,127.8,11.96,19.94,0.13,
1733527908.1134777,33.4304069,-111.9288855,1.0479999780654907,16.73,9.04,0.02,1553,127.8,11.96,20.19,0.15,
1733527909.1130412,33.430407,-111.9288847,1.003999948501587,16.73,9.04,0.02,1553,127.8,11.97,20.34,0.14,
1733527910.1134403,33.4304069,-111.9288844,1.1890000104904175,16.73,9.04,0.03,1553,127.8,11.97,20.25,0.09,
1733527911.1134048,33.4304066,-111.9288841,1.3669999837875366,16.73,9.04,0.02,1553,127.8,11.97,20.00,0.08,
1733527912.1235268,33.4304061,-111.9288837,0.5569999814033508,16.73,9.04,0.02,1553,127.8,11.97,19.86,0.06,
1733527913.1126719,33.4304057,-111.9288833,0.5699999928474426,16.73,9.04,0.02,1553,127.8,11.97,20.17,0.15,
1733527914.112521,33.4304053,-111.9288828,0.6119999885559082,16.73,9.04,0.02,1552,127.8,11.97,19.14,0.16,
1733527915.1335242,33.430405,-111.928882,0.6620000004768372,16.73,9.04,0.02,1552,127.8,11.97,21.13,0.14,
1733527916.1225781,33.4304049,-111.9288816,0.7360000014305115,16.73,9.04,0.02,1552,127.8,11.97,19.53,0.12,
1733527917.123198,33.4304047,-111.9288815,0.7910000085830688,16.73,9.04,0.03,1553,127.8,11.97,21.24,0.10,
1733527918.1227071,33.4304047,-111.9288816,0.8920000195503235,16.73,9.04,0.02,1552,127.8,11.97,20.24,0.18,
1733527919.1233804,33.4304046,-111.9288813,1.0119999647140503,16.73,9.04,0.02,1552,127.8,11.97,21.26,0.18,
1733527920.1308799,33.4304045,-111.928881,1.1180000305175781,16.73,9.04,0.02,1552,127.8,11.97,20.12,0.14,
1733527921.1331303,33.4304042,-111.9288809,1.2990000247955322,16.73,9.04,0.02,1552,127.8,11.97,20.60,0.15,
1733527922.1330817,33.4304041,-111.928881,1.4759999513626099,16.73,9.04,0.02,1552,127.8,11.97,20.15,0.12,
1733527923.122556,33.4304038,-111.9288813,1.659999966621399,16.73,9.04,0.02,1552,127.8,11.97,19.53,0.14,
1733527924.122607,33.4304034,-111.9288817,1.9229999780654907,16.73,9.04,0.02,1552,127.8,11.97,19.58,0.13,
1733527925.1329625,33.4304032,-111.9288814,0.609000027179718,16.73,9.04,0.02,1552,127.8,11.97,20.08,0.12,
1733527926.1366327,33.4304029,-111.9288814,0.609000027179718,16.73,9.04,0.02,1552,127.8,11.97,21.21,0.12,
1733527927.133667,33.4304028,-111.9288814,0.6520000100135803,16.73,9.04,0.02,1552,127.8,11.97,19.86,0.15,
1733527928.1971235,33.430403,-111.9288813,0.6340000033378601,16.73,9.04,0.02,1552,127.8,11.97,19.37,0.15,
1733527929.1327407,33.4304033,-111.9288814,0.6769999861717224,16.73,9.04,0.02,1552,127.8,11.97,19.00,0.11,
1733527930.1324215,33.4304036,-111.9288814,0.718999981880188,16.73,9.04,0.03,1552,127.8,11.97,20.20,0.14,
1733527931.1323853,33.4304039,-111.9288812,0.8140000104904175,16.73,9.04,0.02,1552,127.8,11.97,20.92,0.13,
1733527932.1984794,33.4304044,-111.9288811,0.921999990940094,16.73,9.04,0.02,1553,127.8,11.97,20.08,0.13,
1733527933.132443,33.4304046,-111.9288809,1.031999945640564,16.73,9.04,0.02,1552,127.8,11.97,19.99,0.15,
1733527934.1977563,33.4304046,-111.9288809,1.218000054359436,16.73,9.04,0.02,1553,127.8,11.97,20.97,0.15,
1733527935.1322196,33.4304046,-111.9288814,1.3609999418258667,16.73,9.04,0.02,1552,127.8,11.97,19.71,0.15,
1733527936.2007086,33.4304044,-111.9288814,1.5529999732971191,16.73,9.04,0.02,1552,127.8,11.97,21.30,0.11,
1733527937.1982696,33.430404,-111.9288814,1.7699999809265137,16.73,9.04,0.02,1552,127.8,11.97,20.93,0.14,
1733527938.2006578,33.4304034,-111.9288814,0.5540000200271606,16.73,9.04,0.02,1552,127.8,11.97,20.73,0.20,
1733527939.19933,33.4304028,-111.9288813,0.5950000286102295,16.73,9.04,0.02,1552,127.8,11.97,21.43,0.19,
1733527940.1977475,33.4304022,-111.928881,0.6340000033378601,16.73,9.04,0.02,1552,127.8,11.97,20.15,0.11,
1733527941.198626,33.4304019,-111.9288812,0.6370000243186951,16.73,9.04,0.02,1552,127.8,11.97,19.73,0.15,
1733527942.1986117,33.4304017,-111.9288813,0.6430000066757202,16.73,9.04,0.02,1552,127.8,11.97,20.68,0.09,
1733527943.198494,33.4304015,-111.9288813,0.6499999761581421,16.73,9.04,0.02,1552,127.9,11.97,19.04,0.09,
1733527944.205037,33.4304012,-111.9288811,0.6209999918937683,16.73,9.04,0.02,1552,127.9,11.97,19.73,0.07,
1733527945.1974533,33.430401,-111.9288809,0.5770000219345093,16.73,9.04,0.02,1552,127.9,11.97,19.27,0.07,
1733527946.1974516,33.4304009,-111.9288808,0.5960000157356262,16.73,9.04,0.02,1552,127.9,11.97,20.81,0.14,
1733527947.1976924,33.4304008,-111.928881,0.5849999785423279,16.73,9.04,0.02,1552,127.9,11.97,20.33,0.13,
1733527948.19825,33.4304006,-111.9288811,0.5740000009536743,16.73,9.04,0.02,1552,127.9,11.97,20.61,0.10,
1733527949.2011404,33.4304007,-111.9288812,0.578000009059906,16.73,9.04,0.02,1552,127.8,11.97,19.39,0.10,
1733527950.2022848,33.4304008,-111.9288816,0.5889999866485596,16.73,9.04,0.02,1552,127.8,11.97,19.26,0.12,
1733527952.1977937,33.430401,-111.9288828,0.6269999742507935,16.73,9.04,0.02,1553,127.9,11.97,20.27,0.09,
1733527953.198115,33.4304014,-111.9288835,0.6959999799728394,16.73,9.04,0.02,1552,127.9,11.97,20.36,0.12,
1733527954.2000887,33.4304016,-111.9288842,0.8019999861717224,16.73,9.04,0.02,1552,127.9,11.97,20.51,0.12,
1733527955.1977072,33.4304021,-111.9288847,0.8600000143051147,16.73,9.04,0.03,1552,127.9,11.97,19.69,0.22,
1733527956.197921,33.4304023,-111.9288852,0.9700000286102295,16.73,9.04,0.02,1552,127.9,11.97,20.05,0.13,
1733527957.1970825,33.4304024,-111.9288854,1.0529999732971191,16.73,9.04,0.02,1552,127.9,11.97,20.78,0.15,
1733527958.1999018,33.4304024,-111.9288856,4.085999965667725,16.73,9.04,0.02,1552,127.9,11.97,20.63,0.14,
1733527959.1973991,33.4304026,-111.9288857,4.099999904632568,16.73,9.04,0.03,1552,127.9,11.97,21.44,0.07,
1733527960.198135,33.4304029,-111.9288857,0.7480000257492065,16.73,9.04,0.02,1552,127.9,11.97,19.97,0.12,
1733527961.1977124,33.4304034,-111.9288861,0.7910000085830688,16.73,9.04,0.02,1552,127.9,11.97,20.69,0.17,
1733527962.1976275,33.4304038,-111.9288863,0.9120000004768372,16.73,9.04,0.02,1552,127.9,11.97,20.99,0.11,
1733527963.1980362,33.4304041,-111.9288863,1.0240000486373901,16.73,9.04,0.02,1552,127.9,11.97,20.38,0.11,
1733527964.197706,33.4304047,-111.9288862,1.1549999713897705,16.73,9.04,0.02,1552,127.9,11.97,22.02,0.11,
1733527965.197437,33.4304054,-111.9288864,1.2549999952316284,16.73,9.04,0.02,1552,127.9,11.97,20.14,0.10,
1733527966.197693,33.4304057,-111.9288864,1.5850000381469727,16.73,9.04,0.02,1552,127.9,11.97,20.15,0.17,
1733527967.1992369,33.4304059,-111.9288869,1.628999948501587,16.73,9.04,0.02,1552,127.9,11.97,19.43,0.11,
1733527968.1972117,33.4304063,-111.9288875,1.8320000171661377,16.73,9.04,0.02,1552,127.9,11.97,18.75,0.12,
1733527969.197702,33.4304064,-111.9288882,0.5690000057220459,16.73,9.04,0.02,1552,127.9,11.97,20.17,0.21,
1733527970.1985023,33.4304064,-111.9288886,0.6309999823570251,16.73,9.04,0.02,1552,127.9,11.97,20.13,0.13,
1733527971.197276,33.4304067,-111.928889,0.6380000114440918,16.73,9.04,0.02,1552,127.9,11.97,19.88,0.13,
1733527972.1990952,33.430407,-111.9288892,0.6629999876022339,16.73,9.04,0.02,1552,127.9,11.97,21.47,0.11,
1733527973.1976943,33.4304073,-111.9288894,0.675000011920929,16.73,9.04,0.02,1552,127.9,11.97,20.38,0.14,
1733527974.1974769,33.4304075,-111.9288898,0.7210000157356262,16.73,9.04,0.02,1552,127.9,11.97,20.35,0.17,
1733527975.1979027,33.4304076,-111.9288901,0.7239999771118164,16.74,9.04,0.02,1552,127.9,11.97,20.64,0.16,
1733527976.1977355,33.4304076,-111.9288903,0.8259999752044678,16.74,9.04,0.02,1552,127.9,11.97,20.91,0.15,
1733527977.1978648,33.4304075,-111.9288906,0.800000011920929,16.74,9.04,0.02,1552,127.9,11.97,20.63,0.19,
1733527978.1981199,33.4304076,-111.9288909,0.9620000123977661,16.73,9.04,0.02,1552,127.9,11.97,21.33,0.12,
1733527979.1982906,33.430408,-111.9288916,1.0759999752044678,16.73,9.04,0.02,1552,127.9,11.97,19.89,0.12,
1733527980.1981936,33.4304083,-111.928892,1.2419999837875366,16.73,9.04,0.02,1552,127.9,11.97,20.62,0.06,
1733527981.1974566,33.4304083,-111.9288923,1.2419999837875366,16.73,9.04,0.02,1552,127.9,11.97,20.54,0.13,
1733527982.1983802,33.4304084,-111.9288926,2.0269999504089355,16.73,9.04,0.02,1552,127.9,11.97,20.58,0.14,
1733527983.198157,33.4304083,-111.9288928,2.0269999504089355,16.73,9.04,0.02,1552,127.9,11.97,21.49,0.07,
1733527984.2004569,33.4304084,-111.9288931,2.11899995803833,16.73,9.04,0.02,1552,127.9,11.97,20.26,0.14,
1733527985.197848,33.4304087,-111.9288932,2.385999917984009,16.73,9.04,0.02,1553,127.8,11.97,21.48,0.10,
1733527986.1970136,33.4304087,-111.9288933,2.7039999961853027,16.73,9.04,0.02,1553,127.8,11.97,20.89,0.08,
1733527987.2016847,33.4304089,-111.9288933,0.8240000009536743,16.74,9.04,0.02,1553,127.8,11.97,20.33,0.11,
1733527988.1974003,33.4304089,-111.9288935,0.8659999966621399,16.74,9.04,0.02,1552,127.9,11.97,20.05,0.20,
1733527989.1979,33.4304091,-111.9288937,0.9110000133514404,16.74,9.04,0.02,1552,127.9,11.97,19.49,0.17,
1733527990.2018766,33.4304091,-111.9288937,1.059999942779541,16.74,9.04,0.02,1552,127.9,11.97,20.45,0.07,
1733527991.197642,33.4304095,-111.928894,1.222000002861023,16.74,9.04,0.02,1552,127.8,11.97,19.96,0.10,
1733527992.2013824,33.4304095,-111.9288941,1.3539999723434448,16.75,9.04,0.02,1552,127.8,11.97,19.70,0.15,
1733527993.21024,33.4304093,-111.9288942,1.562000036239624,16.75,9.04,0.02,1552,127.8,11.97,20.22,0.20,
1733527994.1976159,33.4304093,-111.9288941,1.7940000295639038,16.74,9.04,0.02,1552,127.9,11.97,20.80,0.12,
1733527995.2009344,33.4304093,-111.9288944,2.0179998874664307,16.74,9.04,0.02,1552,127.9,11.97,20.65,0.12,
1733527996.2104359,33.4304094,-111.9288945,0.578000009059906,16.74,9.04,0.03,1552,127.9,11.97,21.02,0.11,
1733527997.197187,33.4304094,-111.9288946,0.5870000123977661,16.74,9.04,0.02,1552,127.9,11.97,20.53,0.07,
1733527998.1994755,33.4304094,-111.9288946,0.5870000123977661,16.74,9.04,0.02,1552,127.9,11.97,20.42,0.16,
1733527999.1996894,33.4304089,-111.9288948,0.5649999976158142,16.74,9.04,0.02,1552,127.9,11.97,20.75,0.10,
1733528000.2106333,33.4304084,-111.9288946,0.5519999861717224,16.74,9.04,0.02,1552,127.9,11.97,21.00,0.14,
1733528001.2106383,33.4304081,-111.9288948,0.5270000100135803,16.74,9.04,0.02,1552,127.9,11.97,18.79,0.14,
1733528002.1998692,33.4304079,-111.9288952,0.527999997138977,16.74,9.04,0.02,1552,127.9,11.97,18.28,0.09,
1733528003.2003162,33.4304078,-111.9288955,0.5519999861717224,16.74,9.04,0.02,1552,127.8,11.97,19.57,0.17,
1733528004.2030888,33.4304076,-111.9288959,0.5690000057220459,16.73,9.04,0.03,1552,127.8,11.97,20.58,0.18,
1733528005.2108514,33.4304076,-111.9288964,0.5989999771118164,16.73,9.04,0.02,1552,127.8,11.97,21.02,0.18,
1733528006.2000127,33.4304077,-111.9288966,0.6420000195503235,16.73,9.04,0.02,1552,127.8,11.97,19.54,0.14,
1733528007.1998446,33.4304078,-111.928897,0.6949999928474426,16.73,9.04,0.02,1552,127.8,11.97,20.45,0.16,
1733528008.200071,33.4304076,-111.9288968,0.7279999852180481,16.73,9.04,0.02,1552,127.8,11.97,20.50,0.17,
1733528009.2004626,33.4304077,-111.9288966,0.8220000267028809,16.73,9.04,0.02,1552,127.8,11.97,18.54,0.16,
1733528010.2201636,33.4304077,-111.9288964,0.878000020980835,16.73,9.04,0.02,1552,127.8,11.97,20.45,0.13,
1733528011.2103353,33.4304075,-111.9288966,1.0,16.73,9.04,0.02,1552,127.8,11.97,20.23,0.13,
1733528012.2174282,33.4304075,-111.9288974,1.1130000352859497,16.74,9.04,0.02,1552,127.8,11.97,21.25,0.12,
1733528013.210421,33.4304076,-111.9288974,1.2619999647140503,16.74,9.04,0.02,1552,127.8,11.96,18.07,0.16,
1733528014.2102485,33.4304075,-111.9288967,1.3619999885559082,16.75,9.03,0.02,1552,127.8,11.96,16.84,0.16,
1733528015.2104619,33.4304074,-111.9288966,1.4769999980926514,16.75,9.03,0.02,1553,127.8,11.96,16.28,0.08,
1733528016.2094266,33.430407,-111.9288962,1.6069999933242798,16.74,9.03,0.03,1554,127.8,11.96,17.60,0.12,
1733528017.230202,33.4304064,-111.9288956,1.6069999933242798,16.74,9.03,0.02,1554,127.8,11.96,19.00,0.09,
1733528018.2094576,33.4304061,-111.928895,1.6069999933242798,16.74,9.03,0.02,1553,127.8,11.96,18.91,0.14,
1733528019.209645,33.4304061,-111.9288941,0.7350000143051147,16.74,9.03,0.02,1553,127.8,11.96,18.27,0.17,
1733528020.219392,33.4304062,-111.9288934,0.7350000143051147,16.74,9.04,0.02,1552,127.8,11.96,18.31,0.14,
1733528021.297406,33.4304062,-111.9288927,0.7350000143051147,16.74,9.03,0.02,1552,127.8,11.97,18.58,0.13,
1733528023.2186944,33.4304065,-111.9288913,0.8019999861717224,16.74,9.03,0.01,1552,127.8,11.97,20.68,0.08,
1733528024.218751,33.4304067,-111.9288905,0.8830000162124634,16.74,9.04,0.02,1552,127.9,11.97,18.58,0.12,
1733528025.2189882,33.4304072,-111.9288897,0.9909999966621399,16.74,9.03,0.02,1551,127.9,11.97,18.73,0.10,
1733528026.2195702,33.4304076,-111.9288891,1.1160000562667847,16.74,9.04,0.03,1551,127.9,11.97,19.38,0.13,
1733528027.2320077,33.4304077,-111.9288891,0.7680000066757202,16.74,9.03,0.02,1552,127.9,11.97,18.28,0.16,
1733528028.2297359,33.4304074,-111.9288888,0.7680000066757202,16.74,9.04,0.02,1552,127.9,11.97,19.43,0.19,
1733528029.2293494,33.4304071,-111.9288883,0.6079999804496765,16.74,9.04,0.03,1552,127.9,11.97,19.36,0.10,
1733528030.2180476,33.4304067,-111.9288881,0.6079999804496765,16.74,9.04,0.02,1552,127.8,11.97,18.44,0.17,
1733528031.2292938,33.4304066,-111.9288883,0.6460000276565552,16.73,9.03,0.02,1551,127.8,11.97,19.30,0.14,
1733528032.2293074,33.4304065,-111.9288885,0.6819999814033508,16.74,9.04,0.02,1551,127.8,11.97,20.38,0.09,
1733528033.2292118,33.4304068,-111.9288883,0.6779999732971191,16.74,9.03,0.02,1551,127.8,11.97,21.53,0.21,
1733528034.2306902,33.4304069,-111.9288882,1.4210000038146973,16.74,9.04,0.02,1552,127.8,11.97,20.23,0.08,
1733528035.2291985,33.4304074,-111.9288884,1.38100004196167,16.74,9.04,0.02,1551,127.8,11.97,20.13,0.16,
1733528036.2974448,33.4304081,-111.9288889,1.3799999952316284,16.74,9.04,0.02,1551,127.9,11.97,20.79,0.13,
1733528037.2296124,33.4304086,-111.9288888,1.3320000171661377,16.74,9.04,0.02,1551,127.9,11.97,20.34,0.11,
1733528038.2300894,33.4304094,-111.928889,1.284999966621399,16.74,9.04,0.03,1552,127.9,11.97,18.36,0.07,
1733528039.2440107,33.4304101,-111.928889,1.2089999914169312,16.73,9.03,0.02,1552,127.9,11.97,17.08,0.14,
1733528040.229711,33.4304108,-111.9288886,1.1670000553131104,16.73,9.04,0.01,1552,127.9,11.97,18.02,0.13,
1733528041.2402797,33.4304113,-111.9288859,1.1039999723434448,16.73,9.03,0.02,1552,127.9,11.97,17.90,0.17,
1733528042.2385232,33.4304114,-111.9288837,1.0850000381469727,16.74,9.04,0.02,1551,127.9,11.97,16.33,0.14,
1733528043.297435,33.4304112,-111.928882,1.1239999532699585,16.74,9.03,0.03,1551,127.9,11.97,16.02,0.18,
1733528045.2386882,33.4304142,-111.9288778,1.2669999599456787,16.74,9.03,0.03,1551,127.9,11.97,17.02,0.17,
1733528046.2391367,33.4304158,-111.928875,1.3489999771118164,16.74,9.03,0.03,1552,127.9,11.97,16.82,0.16,
1733528047.2388048,33.4304178,-111.9288727,1.4420000314712524,16.73,9.03,0.02,1552,127.9,11.97,16.43,0.13,
1733528048.2391114,33.4304193,-111.9288715,1.5190000534057617,16.73,9.03,0.02,1552,127.9,11.97,16.84,0.15,
1733528049.2399035,33.4304205,-111.9288709,1.6050000190734863,16.73,9.03,0.03,1551,127.9,11.97,17.31,0.16,
1733528050.2972198,33.4304213,-111.9288706,1.659000039100647,16.74,9.03,0.02,1551,127.9,11.97,17.03,0.16,
1733528051.2972553,33.4304218,-111.9288707,1.715000033378601,16.74,9.03,0.02,1551,127.9,11.97,17.19,0.10,
1733528052.2972126,33.4304227,-111.9288713,1.753999948501587,16.74,9.03,0.03,1551,127.9,11.97,17.57,0.12,
1733528053.2971947,33.4304255,-111.9288744,1.8530000448226929,16.73,9.03,0.01,1551,127.9,11.98,17.05,0.16,
1733528054.2979882,33.4304285,-111.9288798,1.9500000476837158,16.73,9.03,0.02,1551,127.9,11.98,15.37,0.11,
1733528055.297475,33.4304312,-111.9288862,2.0209999084472656,16.73,9.03,0.03,1551,127.9,11.98,15.12,0.11,
1733528056.297222,33.4304337,-111.9288924,2.0880000591278076,16.73,9.03,0.03,1551,127.9,11.98,15.13,0.16,
1733528057.2971802,33.4304348,-111.9288951,2.1080000400543213,16.74,9.03,0.04,1551,127.9,11.97,14.92,0.15,
1733528058.297278,33.4304348,-111.9288952,2.1470000743865967,16.74,9.03,0.04,1551,127.9,11.97,14.99,0.20,
1733528059.2983093,33.4304407,-111.9289125,2.1549999713897705,16.74,9.02,0.04,1551,127.9,11.97,14.86,0.10,
1733528060.2978969,33.4304433,-111.9289197,2.181999921798706,16.74,9.03,0.04,1551,127.9,11.98,14.82,0.11,
1733528061.296995,33.4304457,-111.9289268,2.2160000801086426,16.75,9.03,0.04,1551,127.9,11.97,14.78,0.07,
1733528062.2979374,33.430448,-111.9289339,2.2260000705718994,16.75,9.02,0.04,1551,128.0,11.98,14.93,0.11,
1733528063.2974305,33.4304499,-111.9289408,2.240999937057495,16.75,9.03,0.04,1551,128.0,11.98,14.88,0.15,
1733528064.2983577,33.4304518,-111.9289473,2.256999969482422,16.74,9.02,0.04,1551,128.0,11.98,14.88,0.14,
1733528065.2987232,33.4304537,-111.9289538,2.2679998874664307,16.73,9.03,0.04,1551,128.0,11.98,14.90,0.17,
1733528066.2973971,33.4304557,-111.9289606,2.2730000019073486,16.74,9.02,0.04,1551,128.0,11.98,15.01,0.15,
1733528067.297758,33.4304581,-111.9289672,2.2960000038146973,16.74,9.02,0.04,1550,128.0,11.98,15.23,0.20,
1733528068.296925,33.4304604,-111.9289739,2.325000047683716,16.74,9.02,0.04,1551,127.9,11.98,15.04,0.17,
1733528069.2973766,33.4304629,-111.9289804,2.3340001106262207,16.74,9.02,0.04,1550,127.9,11.98,14.99,0.12,
1733528070.2970679,33.4304653,-111.9289875,2.3420000076293945,16.75,9.02,0.04,1550,127.9,11.97,14.91,0.19,
1733528071.2974997,33.430468,-111.9289945,2.3550000190734863,16.75,9.02,0.04,1549,127.9,11.97,15.11,0.18,
1733528072.2983387,33.4304707,-111.9290017,2.368000030517578,16.75,9.02,0.04,1550,127.9,11.97,15.07,0.20,
1733528073.2979074,33.4304732,-111.929009,2.380000114440918,16.75,9.02,0.04,1550,127.9,11.97,15.03,0.15,
1733528074.297522,33.4304758,-111.9290161,2.380000114440918,16.75,9.02,0.04,1550,128.0,11.97,14.96,0.11,
1733528075.297741,33.4304782,-111.9290231,2.38100004196167,16.75,9.01,0.04,1549,128.0,11.97,14.90,0.10,
1733528076.30618,33.4304804,-111.92903,2.378999948501587,16.76,9.02,0.04,1549,128.0,11.97,14.99,0.18,
1733528077.2971985,33.4304824,-111.9290371,2.377000093460083,16.76,9.01,0.04,1549,127.9,11.97,15.26,0.11,
1733528078.29782,33.4304846,-111.929044,2.377000093460083,16.76,9.02,0.04,1549,127.9,11.97,14.90,0.12,
1733528079.2975292,33.4304865,-111.9290508,2.378000020980835,16.77,9.01,0.04,1550,127.9,11.97,15.03,0.18,
1733528080.298959,33.4304882,-111.9290578,2.3919999599456787,16.76,9.02,0.04,1550,127.9,11.97,15.07,0.18,
1733528081.297345,33.43049,-111.9290648,2.3989999294281006,16.76,9.01,0.04,1550,127.9,11.97,15.13,0.07,
1733528082.2971053,33.4304913,-111.9290718,2.4070000648498535,16.76,9.02,0.04,1550,127.9,11.97,14.99,0.15,
1733528083.298242,33.4304929,-111.929079,2.4140000343322754,16.77,9.02,0.04,1550,127.9,11.97,14.91,0.10,
1733528084.2972143,33.4304943,-111.9290869,2.4179999828338623,16.77,9.02,0.04,1550,127.9,11.97,14.94,0.11,
1733528085.2975118,33.4304958,-111.9290948,2.440000057220459,16.77,9.02,0.04,1550,127.9,11.97,14.98,0.13,
1733528086.2969983,33.4304972,-111.9291025,2.446000099182129,16.78,9.02,0.04,1550,127.9,11.96,15.02,0.10,
1733528087.297957,33.4304988,-111.92911,2.437999963760376,16.78,9.02,0.04,1550,127.9,11.96,14.93,0.11,
1733528088.2972395,33.4305001,-111.9291171,2.446000099182129,16.78,9.02,0.04,1551,127.9,11.96,15.14,0.15,
1733528089.2969744,33.4305015,-111.9291239,2.4769999980926514,16.77,9.02,0.04,1551,127.9,11.97,14.82,0.15,
1733528090.2981367,33.4305026,-111.9291303,2.493000030517578,16.77,9.03,0.04,1551,127.9,11.97,15.03,0.15,
1733528091.2980556,33.4305038,-111.9291364,2.490999937057495,16.78,9.03,0.04,1551,127.9,11.97,14.94,0.13,
1733528092.2977185,33.430505,-111.9291425,2.503000020980835,16.78,9.03,0.04,1551,127.9,11.96,14.98,0.11,
1733528093.2971542,33.4305052,-111.9291434,2.5179998874664307,16.79,9.03,0.04,1551,127.9,11.96,15.07,0.09,
1733528094.2971992,33.4305078,-111.9291555,2.5190000534057617,16.78,9.03,0.04,1551,127.9,11.96,15.14,0.18,
1733528095.2971027,33.4305098,-111.9291628,2.5320000648498535,16.78,9.03,0.04,1551,128.0,11.97,15.18,0.14,
1733528096.2994807,33.4305118,-111.9291704,2.5420000553131104,16.79,9.04,0.04,1551,128.0,11.97,15.00,0.14,
1733528097.2972505,33.4305139,-111.9291781,2.555999994277954,16.79,9.04,0.04,1551,128.0,11.96,14.93,0.08,
1733528098.2969162,33.4305141,-111.9291791,2.562999963760376,16.79,9.04,0.04,1551,128.0,11.97,15.04,0.11,
1733528099.2984927,33.4305172,-111.9291916,2.569999933242798,16.79,9.04,0.04,1551,128.0,11.97,15.15,0.14,
1733528100.2991624,33.4305186,-111.9291979,2.572000026702881,16.79,9.03,0.04,1551,128.0,11.97,15.01,0.25,
1733528101.2972176,33.43052,-111.9292047,2.5789999961853027,16.80,9.04,0.04,1551,128.0,11.97,15.09,0.17,
1733528102.2974963,33.4305216,-111.9292115,2.5799999237060547,16.80,9.03,0.04,1551,128.0,11.97,15.14,0.14,
1733528103.2969952,33.4305233,-111.9292182,2.5769999027252197,16.80,9.03,0.04,1551,128.0,11.97,15.12,0.15,
1733528104.2971947,33.4305253,-111.9292251,2.5799999237060547,16.80,9.03,0.04,1551,128.1,11.97,15.26,0.13,
1733528105.2978637,33.4305271,-111.9292322,2.578000068664551,16.80,9.03,0.04,1551,128.1,11.97,15.27,0.14,
1733528106.306904,33.4305291,-111.9292397,2.572000026702881,16.79,9.04,0.04,1552,128.1,11.97,15.11,0.17,
1733528107.2976065,33.4305311,-111.929247,2.563999891281128,16.79,9.03,0.04,1552,128.1,11.98,15.09,0.11,
1733528108.2974257,33.430533,-111.9292547,2.555000066757202,16.79,9.03,0.04,1551,128.1,11.98,14.99,0.14,
1733528109.2995572,33.430535,-111.9292624,2.5429999828338623,16.79,9.04,0.04,1551,128.1,11.98,15.04,0.07,
1733528110.2972064,33.4305369,-111.9292701,2.552000045776367,16.79,9.04,0.04,1551,128.2,11.98,15.01,0.19,
1733528111.2973425,33.4305385,-111.9292779,2.5439999103546143,16.79,9.04,0.04,1551,128.2,11.98,15.04,0.13,
1733528112.296956,33.4305404,-111.9292853,2.515000104904175,16.79,9.04,0.04,1551,128.2,11.98,15.35,0.12,
1733528113.2985802,33.4305418,-111.9292926,2.5160000324249268,16.79,9.04,0.04,1552,128.2,11.98,14.92,0.14,
1733528114.2978942,33.4305434,-111.9292998,2.510999917984009,16.79,9.04,0.04,1552,128.2,11.98,14.93,0.11,
1733528115.3168974,33.4305447,-111.9293071,2.5280001163482666,16.80,9.04,0.04,1552,128.2,11.98,15.18,0.15,
1733528116.32586,33.4305462,-111.9293145,2.5230000019073486,16.79,9.04,0.04,1552,128.2,11.99,14.97,0.14,
1733528117.3083212,33.4305477,-111.9293216,2.5299999713897705,16.80,9.04,0.04,1552,128.2,11.99,14.89,0.19,
1733528118.3066273,33.4305494,-111.9293292,2.5329999923706055,16.79,9.04,0.04,1552,128.2,11.99,14.83,0.13,
1733528119.3078067,33.430551,-111.9293368,2.5439999103546143,16.79,9.04,0.04,1552,128.3,11.99,14.89,0.15,
1733528120.306913,33.4305527,-111.9293441,2.5480000972747803,16.79,9.04,0.04,1552,128.3,11.99,15.25,0.13,
1733528121.3066103,33.4305546,-111.9293519,2.5420000553131104,16.80,9.04,0.04,1552,128.3,11.99,15.27,0.09,
1733528122.3172395,33.4305564,-111.9293596,2.5429999828338623,16.80,9.04,0.04,1552,128.3,11.99,14.91,0.20,
