type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,3.3986,2.5318,9.0919,0.0000,0.940620,False
cold,-1.7008,-2.7282,9.0919,0.0000,0.940634,False
cold,3.3263,3.0409,9.0919,0.0000,0.940649,False
hot,3.1816,2.9560,9.0919,-0.0000,0.940650,False
cold,-1.3753,-2.8555,9.0919,0.0000,0.940655,False
hot,3.3986,2.8288,9.0919,-0.0000,0.940664,False
cold,2.7476,3.0833,9.0919,0.0000,0.940672,False
cold,-1.4477,-3.0252,9.0919,0.0000,0.940679,False
cold,3.3986,3.1257,9.0919,0.0000,0.940679,False
cold,-1.7008,-2.8555,9.0919,0.0000,0.940683,False
cold,3.2540,2.5742,9.0919,0.0000,0.940705,False
cold,2.7838,3.0833,9.0919,0.0000,0.940715,False
hot,3.3625,2.6591,9.0919,-0.0000,0.940717,False
cold,-1.7370,-2.8131,9.0919,0.0000,0.940719,False
hot,3.4348,3.1257,9.0919,-0.0000,0.940732,False
cold,3.1093,2.9984,9.0919,0.0000,0.940755,False
cold,-1.8455,-2.8979,9.0919,0.0000,0.940776,False
hot,3.1816,3.0833,9.0919,-0.0000,0.940780,False
hot,3.3986,2.9560,9.0919,-0.0000,0.940782,False
cold,2.9646,3.0833,9.0919,0.0000,0.940787,False
cold,2.9285,2.8712,9.0919,0.0000,0.940792,False
cold,2.6391,3.0409,9.0919,0.0000,0.940802,False
hot,3.3986,2.4046,9.0919,-0.0000,0.940803,False
hot,3.0731,2.8288,9.0919,-0.0000,0.940810,False
cold,-1.8455,-2.9403,9.0919,0.0000,0.940817,False
cold,-1.3030,-2.9403,9.0919,0.0000,0.940819,False
hot,3.3625,3.0833,9.0919,-0.0000,0.940852,False
cold,3.0008,2.9136,9.0919,0.0000,0.940853,False
cold,2.8923,2.7863,9.0919,0.0000,0.940864,False
hot,3.4348,2.4046,9.0919,-0.0000,0.940865,False
hot,3.1816,2.9984,9.0919,-0.0000,0.940866,False
cold,-1.7008,-2.9828,9.0919,0.0000,0.940880,False
hot,-1.4115,-3.0676,9.0919,-0.0000,0.940887,False
hot,3.1816,3.1257,9.0919,-0.0000,0.940897,False
hot,3.4348,2.9560,9.0919,-0.0000,0.940900,False
cold,-1.5200,-3.1100,9.0919,0.0000,0.940900,False
hot,-1.8093,-2.9828,9.0919,-0.0000,0.940909,False
cold,-0.3265,-3.1100,9.0919,-0.0000,0.940913,False
cold,3.0731,3.1257,9.0919,0.0000,0.940919,False
cold,3.4348,2.8288,9.0919,0.0000,0.940949,False
cold,-1.6285,-3.0252,9.0919,0.0000,0.940955,False
cold,-1.4477,-3.1100,9.0919,0.0000,0.940959,False
hot,-1.5923,-3.0252,9.0919,-0.0000,0.940964,False
hot,2.5306,2.7439,9.0919,0.0000,0.940967,False
cold,-1.6646,-2.9403,9.0919,0.0000,0.940972,False
cold,3.2540,2.6591,9.0919,0.0000,0.940984,False
hot,3.4710,2.4470,9.0919,-0.0000,0.940989,False
hot,3.0731,2.7863,9.0919,-0.0000,0.940998,False
cold,-1.8093,-2.5586,9.0919,0.0000,0.941003,False
hot,3.0008,2.9984,9.0919,-0.0000,0.941006,False
hot,3.0008,3.0409,9.0919,-0.0000,0.941007,False
cold,2.6030,3.0833,9.0919,0.0000,0.941015,False
hot,3.0731,2.5318,9.0919,-0.0000,0.941017,False
