type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
hot,0.3245,-2.6010,117.9368,0.0000,0.938784,False
hot,-0.0372,-2.9828,117.9368,0.0000,0.938788,False
cold,-0.5073,-2.7282,117.9368,-0.0000,0.938793,False
cold,-1.5923,-2.0919,117.9368,-0.0000,0.938799,False
cold,3.3263,2.7015,117.9368,-0.0000,0.938805,False
cold,-1.2307,-2.8979,117.9368,-0.0000,0.938806,False
hot,0.6138,-2.3465,117.9368,0.0000,0.938808,False
hot,-1.2668,-2.7707,117.9368,0.0000,0.938814,False
hot,-0.3627,-2.6010,117.9368,0.0000,0.938818,False
hot,-1.1945,-2.4313,117.9368,0.0000,0.938823,False
hot,2.1690,2.8288,117.9368,0.0000,0.938827,False
cold,-0.1457,-2.8979,117.9368,-0.0000,0.938828,False
hot,-1.3392,-2.0495,117.9368,0.0000,0.938828,False
cold,-0.5435,-2.8979,117.9368,-0.0000,0.938852,False
cold,-1.6285,-2.9828,117.9368,-0.0000,0.938854,False
hot,0.1798,-2.8555,117.9368,0.0000,0.938861,False
cold,-1.2668,-2.9828,117.9368,-0.0000,0.938863,False
cold,0.2883,-2.8555,117.9368,-0.0000,0.938871,False
cold,-1.5923,-2.7282,117.9368,-0.0000,0.938879,False
hot,3.3625,3.0409,117.9368,0.0000,0.938884,False
hot,0.4330,-2.4313,117.9368,0.0000,0.938897,False
hot,-0.9775,-2.4737,117.9368,0.0000,0.938901,False
hot,3.3263,1.9379,117.9368,0.0000,0.938902,False
hot,0.7223,-2.6010,117.9368,0.0000,0.938909,False
hot,0.7223,-2.5161,117.9368,0.0000,0.938911,False
cold,3.3986,2.2349,117.9368,-0.0000,0.938912,False
cold,0.6862,-2.6434,117.9368,-0.0000,0.938915,False
cold,0.6138,-2.6010,117.9368,-0.0000,0.938916,False
cold,0.0713,-2.8555,117.9368,-0.0000,0.938921,False
cold,3.3986,2.0652,117.9368,-0.0000,0.938924,False
cold,0.7223,-2.7707,117.9368,-0.0000,0.938924,False
hot,0.3245,-2.7282,117.9368,0.0000,0.938926,False
hot,0.9393,-3.0252,117.9368,0.0000,0.938971,False
cold,2.7476,3.0409,117.9368,-0.0000,0.938972,False
cold,3.3263,2.2349,117.9368,-0.0000,0.938975,False
hot,3.4710,1.7683,117.9368,0.0000,0.938975,False
cold,3.1455,2.7863,117.9368,-0.0000,0.938986,False
hot,-1.2668,-2.3465,117.9368,0.0000,0.938995,False
hot,-1.6646,-1.5405,117.9368,0.0000,0.939012,False
hot,-0.2903,-2.5161,117.9368,0.0000,0.939013,False
hot,2.4221,2.9560,117.9368,0.0000,0.939014,False
cold,-1.2668,-2.3889,117.9368,-0.0000,0.939022,False
hot,0.3607,-2.7707,117.9368,0.0000,0.939035,False
hot,-1.4477,-2.0495,117.9368,0.0000,0.939042,False
hot,-1.4477,-2.6434,117.9368,0.0000,0.939054,False
hot,-1.8455,-1.4981,117.9368,0.0000,0.939062,False
hot,1.0478,-3.0252,117.9368,0.0000,0.939062,False
cold,-1.8455,-1.7950,117.9368,-0.0000,0.939075,False
hot,2.2775,2.9984,117.9368,0.0000,0.939087,False
cold,3.3986,2.4894,117.9368,-0.0000,0.939093,False
hot,3.3263,2.4894,117.9368,0.0000,0.939111,False
hot,0.7585,-3.0252,117.9368,0.0000,0.939114,False
hot,3.4348,2.4046,117.9368,0.0000,0.939120,False
cold,3.4710,3.0409,117.9368,-0.0000,0.939124,False
cold,0.5415,-2.6010,117.9368,-0.0000,0.939126,False
hot,-0.8690,-2.8131,117.9368,0.0000,0.939126,False
hot,-1.5200,-2.8131,117.9368,0.0000,0.939130,False
hot,0.5053,-2.9403,117.9368,0.0000,0.939141,False
hot,-0.6158,-2.4313,117.9368,0.0000,0.939152,False
hot,-1.7370,-2.2192,117.9368,0.0000,0.939155,False
hot,2.8923,2.6167,117.9368,0.0000,0.939157,False
cold,3.0008,2.9136,117.9368,-0.0000,0.939168,False
hot,-1.4115,-1.9223,117.9368,0.0000,0.939176,False
cold,2.7838,2.7439,117.9368,-0.0000,0.939178,False
cold,2.6030,3.1257,117.9368,-0.0000,0.939182,False
hot,-1.4115,-2.4737,117.9368,0.0000,0.939185,False
hot,0.3607,-2.9403,117.9368,0.0000,0.939186,False
hot,-1.0498,-2.2616,117.9368,0.0000,0.939208,False
hot,-0.0010,-3.0252,117.9368,0.0000,0.939213,False
cold,-1.0860,-2.7707,117.9368,-0.0000,0.939214,False
cold,3.1816,1.9379,117.9368,-0.0000,0.939219,False
hot,2.8561,2.5742,117.9368,0.0000,0.939222,False
hot,1.1202,-3.0676,117.9368,0.0000,0.939230,False
hot,3.2901,2.9984,117.9368,0.0000,0.939233,False
cold,0.3968,-3.1100,117.9368,-0.0000,0.939238,False
hot,-1.5923,-2.7282,117.9368,0.0000,0.939241,False
hot,0.0713,-2.8979,117.9368,0.0000,0.939242,False
cold,0.7585,-2.7282,117.9368,-0.0000,0.939242,False
cold,0.4330,-3.0676,117.9368,-0.0000,0.939247,False
hot,-1.1583,-2.9403,117.9368,0.0000,0.939248,False
hot,2.8200,2.8712,117.9368,0.0000,0.939249,False
hot,-1.2668,-2.1344,117.9368,0.0000,0.939250,False
hot,-1.1945,-2.8555,117.9368,0.0000,0.939253,False
hot,-1.8455,-1.6253,117.9368,0.0000,0.939254,False
cold,-0.5073,-2.8131,117.9368,-0.0000,0.939258,False
hot,-1.2307,-2.4313,117.9368,0.0000,0.939262,False
hot,-0.0010,-2.5161,117.9368,0.0000,0.939276,False
hot,3.3263,2.5318,117.9368,0.0000,0.939278,False
cold,3.4348,2.2349,117.9368,-0.0000,0.939280,False
cold,3.3986,2.5318,117.9368,-0.0000,0.939285,False
cold,-1.7370,-3.0676,117.9368,-0.0000,0.939287,False
hot,-0.7243,-2.7282,117.9368,0.0000,0.939290,False
cold,3.2901,2.7015,117.9368,-0.0000,0.939290,False
hot,-1.2668,-2.5586,117.9368,0.0000,0.939294,False
hot,2.9646,2.7015,117.9368,0.0000,0.939299,False
hot,0.5415,-2.6858,117.9368,0.0000,0.939302,False
hot,-1.8093,-3.0676,117.9368,0.0000,0.939305,False
cold,-1.4115,-2.8131,117.9368,-0.0000,0.939308,False
hot,-1.5562,-2.8131,117.9368,0.0000,0.939309,False
hot,-0.3627,-3.0252,117.9368,0.0000,0.939324,False
hot,3.1816,1.8531,117.9368,0.0000,0.939330,False
cold,-1.5200,-3.0252,117.9368,-0.0000,0.939336,False
hot,-1.6646,-1.8798,117.9368,0.0000,0.939339,False
cold,1.2648,3.1257,117.9368,-0.0000,0.939340,False
hot,0.0352,-2.8979,117.9368,0.0000,0.939341,False
cold,3.4710,1.8955,117.9368,-0.0000,0.939343,False
cold,-1.2668,-2.4313,117.9368,-0.0000,0.939343,False
hot,-0.4350,-2.7282,117.9368,0.0000,0.939348,False
hot,3.1816,2.4046,117.9368,0.0000,0.939350,False
cold,-1.6646,-2.6434,117.9368,-0.0000,0.939355,False
hot,3.4348,2.2773,117.9368,0.0000,0.939361,False
cold,1.5903,3.1257,117.9368,-0.0000,0.939362,False
hot,0.6862,-2.5586,117.9368,0.0000,0.939369,False
cold,-1.3030,-2.9828,117.9368,-0.0000,0.939373,False
hot,0.6862,-2.6858,117.9368,0.0000,0.939376,False
hot,0.2522,-2.4313,117.9368,0.0000,0.939377,False
cold,-1.8093,-1.7950,117.9368,-0.0000,0.939380,False
