type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,3.2178,3.1257,8.9992,-0.0000,0.940891,False
cold,3.3625,3.0409,8.9992,-0.0000,0.940914,False
hot,-1.5923,-3.1100,8.9992,0.0000,0.940948,False
cold,3.2178,2.7015,8.9992,-0.0000,0.940955,False
cold,3.4348,2.7439,8.9992,-0.0000,0.940961,False
cold,-1.3753,-3.1100,8.9992,0.0000,0.940980,False
hot,-1.1222,-2.9828,8.9992,-0.0000,0.941008,False
cold,3.2901,2.9136,8.9992,-0.0000,0.941023,False
hot,-1.4477,-2.8555,8.9992,-0.0000,0.941025,False
hot,3.4348,2.5318,8.9992,0.0000,0.941029,False
hot,-1.7731,-3.1100,8.9992,0.0000,0.941058,False
cold,3.1455,2.9136,8.9992,-0.0000,0.941058,False
cold,2.9285,3.1257,8.9992,-0.0000,0.941105,False
hot,3.3986,2.5742,8.9992,0.0000,0.941109,False
hot,-1.2668,-3.0252,8.9992,-0.0000,0.941132,False
hot,0.7585,-3.0676,8.9992,-0.0000,0.941135,False
hot,3.4348,2.4894,8.9992,0.0000,0.941148,False
cold,3.2540,3.0833,8.9992,-0.0000,0.941166,False
hot,3.2178,3.0833,8.9992,0.0000,0.941169,False
hot,-1.1222,-3.0252,8.9992,-0.0000,0.941170,False
cold,3.3625,2.7863,8.9992,-0.0000,0.941172,False
hot,3.3986,2.6591,8.9992,0.0000,0.941177,False
hot,-1.7008,-2.6858,8.9992,-0.0000,0.941177,False
hot,-1.1945,-3.0252,8.9992,-0.0000,0.941232,False
hot,3.3263,2.7863,8.9992,0.0000,0.941236,False
cold,3.2178,2.5742,8.9992,-0.0000,0.941242,False
cold,-1.7008,-2.9828,8.9992,0.0000,0.941257,False
hot,-1.3753,-2.8979,8.9992,-0.0000,0.941273,False
hot,3.3986,2.9560,8.9992,0.0000,0.941280,False
hot,-1.0860,-3.1100,8.9992,-0.0000,0.941296,False
hot,0.7947,-3.0676,8.9992,-0.0000,0.941297,False
hot,3.3986,2.4894,8.9992,0.0000,0.941306,False
hot,3.1816,3.0833,8.9992,0.0000,0.941308,False
hot,-1.3392,-2.8979,8.9992,-0.0000,0.941327,False
cold,-1.5923,-2.9828,8.9992,0.0000,0.941344,False
cold,3.2901,2.9984,8.9992,-0.0000,0.941360,False
cold,3.0731,3.1257,8.9992,-0.0000,0.941365,False
hot,-1.2668,-3.1100,8.9992,-0.0000,0.941368,False
hot,0.3968,-3.1100,8.9992,-0.0000,0.941374,False
cold,-1.4115,-3.0676,8.9992,0.0000,0.941378,False
hot,-1.3392,-2.9828,8.9992,-0.0000,0.941383,False
hot,-1.2307,-2.9403,8.9992,-0.0000,0.941386,False
hot,-1.6646,-2.7282,8.9992,-0.0000,0.941387,False
cold,3.3263,2.7439,8.9992,-0.0000,0.941398,False
hot,0.3607,-3.1100,8.9992,-0.0000,0.941402,False
hot,-1.5923,-2.7282,8.9992,-0.0000,0.941403,False
hot,3.3625,3.0409,8.9992,0.0000,0.941414,False
hot,3.3263,2.9136,8.9992,0.0000,0.941418,False
cold,2.9646,2.9984,8.9992,-0.0000,0.941426,False
cold,3.1816,2.9560,8.9992,-0.0000,0.941433,False
cold,3.1455,2.6591,8.9992,-0.0000,0.941442,False
hot,3.2540,3.1257,8.9992,0.0000,0.941466,False
cold,3.0731,2.9984,8.9992,-0.0000,0.941470,False
cold,-1.5200,-3.0252,8.9992,0.0000,0.941479,False
cold,3.2178,2.6167,8.9992,-0.0000,0.941501,False
hot,-1.8455,-2.4737,8.9992,-0.0000,0.941518,False
cold,3.1816,2.9136,8.9992,-0.0000,0.941519,False
cold,3.0370,2.9136,8.9992,-0.0000,0.941530,False
cold,3.2540,2.5742,8.9992,-0.0000,0.941537,False
hot,0.7947,-3.1100,8.9992,-0.0000,0.941542,False
cold,3.2178,2.9136,8.9992,-0.0000,0.941546,False
cold,3.1093,3.1257,8.9992,-0.0000,0.941556,False
cold,3.3625,2.8288,8.9992,-0.0000,0.941558,False
hot,3.3625,2.7439,8.9992,0.0000,0.941571,False
hot,-0.9775,-3.1100,8.9992,-0.0000,0.941577,False
hot,-1.8093,-2.5161,8.9992,-0.0000,0.941585,False
cold,3.2540,2.7015,8.9992,-0.0000,0.941599,False
